profile,trial,kind,name,metric,value
default,1,test,test_NamedReturn_three_Ao_get,gas,10058
default,1,test,test_NamedReturn_one_A_get,gas,7834
default,1,test,test_NamedReturn_one_Ao_get,gas,7865
default,1,test,test_NamedReturn_three_A_get,gas,10060
default,1,test,test_NamedReturn_struct_A_get,gas,14140
default,1,test,test_CustomErrors_k20_A_set,gas,49349
default,1,test,test_CustomErrors_k20_Ao_set,gas,49286
default,1,test,test_PayableCtor_min_A_deploy,gas,151484
default,1,test,test_PayableCtor_min_A_touch,gas,31597
default,1,test,test_PayableCtor_min_Ao_deploy,gas,151246
default,1,test,test_PayableCtor_min_Ao_touch,gas,31546
default,1,test,test_NamedReturn_struct_Ao_get,gas,13858
default,1,test,test_CustomErrors_k5_A_set,gas,48740
default,1,test,test_CustomErrors_k5_Ao_set,gas,48741
default,1,test,test_Unchecked_arith100_A_loop,gas,41201
default,1,test,test_Unchecked_arith100_Ao_loop,gas,34946
default,1,test,test_CustomErrors_k1_A_set,gas,48727
default,1,test,test_CustomErrors_k1_Ao_set,gas,48709
default,1,test,test_PayableCtor_runtime_A_bump,gas,48645
default,1,test,test_PayableCtor_runtime_Ao_bump,gas,48615
default,1,test,test_Unchecked_sload100_A_loop,gas,276509
default,1,test,test_Unchecked_sload100_Ao_loop,gas,269960
default,1,test,test_Unchecked_arith1000_A_loop,gas,151944
default,1,test,test_Unchecked_arith1000_Ao_loop,gas,88904
default,1,test,test_PayableCtor_simple_A_deploy,gas,302571
default,1,test,test_PayableCtor_simple_Ao_deploy,gas,302336
default,1,test,test_Unchecked_sload1000_A_loop,gas,2341153
default,1,test,test_Unchecked_sload1000_Ao_loop,gas,2276060
default,1,test,test_Unchecked_arith5000_A_loop,gas,643934
default,1,test,test_Unchecked_arith5000_Ao_loop,gas,328959
default,1,test,test_PayableCtor_heavy_A_deploy,gas,1739729
default,1,test,test_PayableCtor_heavy_A_touch,gas,48668
default,1,test,test_PayableCtor_heavy_Ao_deploy,gas,1739470
default,1,test,test_PayableCtor_heavy_Ao_touch,gas,48595
default,1,test,test_Unchecked_sload5000_A_loop,gas,11517087
default,1,test,test_Unchecked_sload5000_Ao_loop,gas,11192037
default,1,contract,CE_A_1,deploy_cost,98423
default,1,contract,CE_A_1,deploy_size,236
default,1,contract,CE_A_20,deploy_cost,431876
default,1,contract,CE_A_20,deploy_size,1786
default,1,contract,CE_A_5,deploy_cost,190859
default,1,contract,CE_A_5,deploy_size,666
default,1,contract,CE_Ao_1,deploy_cost,88909
default,1,contract,CE_Ao_1,deploy_size,192
default,1,contract,CE_Ao_20,deploy_cost,229548
default,1,contract,CE_Ao_20,deploy_size,844
default,1,contract,CE_Ao_5,deploy_cost,145499
default,1,contract,CE_Ao_5,deploy_size,456
default,1,contract,NR_A_One,deploy_cost,117879
default,1,contract,NR_A_One,deploy_size,328
default,1,contract,NR_A_Struct,deploy_cost,201639
default,1,contract,NR_A_Struct,deploy_size,715
default,1,contract,NR_A_Three,deploy_cost,120999
default,1,contract,NR_A_Three,deploy_size,342
default,1,contract,NR_Ao_One,deploy_cost,118143
default,1,contract,NR_Ao_One,deploy_size,329
default,1,contract,NR_Ao_Struct,deploy_cost,192991
default,1,contract,NR_Ao_Struct,deploy_size,675
default,1,contract,PC_A_Heavy,deploy_cost,1706821
default,1,contract,PC_A_Heavy,deploy_size,1643
default,1,contract,PC_A_Min,deploy_cost,119080
default,1,contract,PC_A_Min,deploy_size,233
default,1,contract,PC_A_Simple,deploy_cost,269800
default,1,contract,PC_A_Simple,deploy_size,1479
default,1,contract,PC_Ao_Heavy,deploy_cost,1706603
default,1,contract,PC_Ao_Heavy,deploy_size,1631
default,1,contract,PC_Ao_Min,deploy_cost,118874
default,1,contract,PC_Ao_Min,deploy_size,221
default,1,contract,PC_Ao_Simple,deploy_cost,269594
default,1,contract,PC_Ao_Simple,deploy_size,1467
default,1,contract,UA_A_Arith100,deploy_cost,118971
default,1,contract,UA_A_Arith100,deploy_size,333
default,1,contract,UA_A_Arith1000,deploy_cost,119403
default,1,contract,UA_A_Arith1000,deploy_size,335
default,1,contract,UA_A_Arith5000,deploy_cost,119403
default,1,contract,UA_A_Arith5000,deploy_size,335
default,1,contract,UA_A_Sload100,deploy_cost,123299
default,1,contract,UA_A_Sload100,deploy_size,353
default,1,contract,UA_A_Sload1000,deploy_cost,123731
default,1,contract,UA_A_Sload1000,deploy_size,355
default,1,contract,UA_A_Sload5000,deploy_cost,123731
default,1,contract,UA_A_Sload5000,deploy_size,355
default,1,contract,UA_Ao_Arith100,deploy_cost,106807
default,1,contract,UA_Ao_Arith100,deploy_size,275
default,1,contract,UA_Ao_Arith1000,deploy_cost,107239
default,1,contract,UA_Ao_Arith1000,deploy_size,277
default,1,contract,UA_Ao_Arith5000,deploy_cost,107239
default,1,contract,UA_Ao_Arith5000,deploy_size,277
default,1,contract,UA_Ao_Sload100,deploy_cost,113791
default,1,contract,UA_Ao_Sload100,deploy_size,309
default,1,contract,UA_Ao_Sload1000,deploy_cost,114223
default,1,contract,UA_Ao_Sload1000,deploy_size,311
default,1,contract,UA_Ao_Sload5000,deploy_cost,114223
default,1,contract,UA_Ao_Sload5000,deploy_size,311
default,2,test,test_NamedReturn_struct_A_get,gas,14140
default,2,test,test_NamedReturn_three_A_get,gas,10060
default,2,test,test_NamedReturn_one_A_get,gas,7834
default,2,test,test_NamedReturn_three_Ao_get,gas,10058
default,2,test,test_NamedReturn_struct_Ao_get,gas,13858
default,2,test,test_CustomErrors_k20_A_set,gas,49349
default,2,test,test_CustomErrors_k20_Ao_set,gas,49286
default,2,test,test_PayableCtor_simple_A_deploy,gas,302571
default,2,test,test_PayableCtor_simple_Ao_deploy,gas,302336
default,2,test,test_PayableCtor_min_A_deploy,gas,151484
default,2,test,test_PayableCtor_min_A_touch,gas,31597
default,2,test,test_PayableCtor_min_Ao_deploy,gas,151246
default,2,test,test_PayableCtor_min_Ao_touch,gas,31546
default,2,test,test_Unchecked_arith100_A_loop,gas,41201
default,2,test,test_Unchecked_arith100_Ao_loop,gas,34946
default,2,test,test_CustomErrors_k5_A_set,gas,48740
default,2,test,test_CustomErrors_k5_Ao_set,gas,48741
default,2,test,test_PayableCtor_runtime_A_bump,gas,48645
default,2,test,test_PayableCtor_runtime_Ao_bump,gas,48615
default,2,test,test_Unchecked_sload100_A_loop,gas,276509
default,2,test,test_Unchecked_sload100_Ao_loop,gas,269960
default,2,test,test_Unchecked_arith1000_A_loop,gas,151944
default,2,test,test_Unchecked_arith1000_Ao_loop,gas,88904
default,2,test,test_NamedReturn_one_Ao_get,gas,7865
default,2,test,test_CustomErrors_k1_A_set,gas,48727
default,2,test,test_CustomErrors_k1_Ao_set,gas,48709
default,2,test,test_PayableCtor_heavy_A_deploy,gas,1739729
default,2,test,test_PayableCtor_heavy_A_touch,gas,48668
default,2,test,test_PayableCtor_heavy_Ao_deploy,gas,1739470
default,2,test,test_PayableCtor_heavy_Ao_touch,gas,48595
default,2,test,test_Unchecked_arith5000_A_loop,gas,643934
default,2,test,test_Unchecked_arith5000_Ao_loop,gas,328959
default,2,test,test_Unchecked_sload1000_A_loop,gas,2341153
default,2,test,test_Unchecked_sload1000_Ao_loop,gas,2276060
default,2,test,test_Unchecked_sload5000_A_loop,gas,11517087
default,2,test,test_Unchecked_sload5000_Ao_loop,gas,11192037
default,2,contract,CE_A_1,deploy_cost,98423
default,2,contract,CE_A_1,deploy_size,236
default,2,contract,CE_A_20,deploy_cost,431876
default,2,contract,CE_A_20,deploy_size,1786
default,2,contract,CE_A_5,deploy_cost,190859
default,2,contract,CE_A_5,deploy_size,666
default,2,contract,CE_Ao_1,deploy_cost,88909
default,2,contract,CE_Ao_1,deploy_size,192
default,2,contract,CE_Ao_20,deploy_cost,229548
default,2,contract,CE_Ao_20,deploy_size,844
default,2,contract,CE_Ao_5,deploy_cost,145499
default,2,contract,CE_Ao_5,deploy_size,456
default,2,contract,NR_A_One,deploy_cost,117879
default,2,contract,NR_A_One,deploy_size,328
default,2,contract,NR_A_Struct,deploy_cost,201639
default,2,contract,NR_A_Struct,deploy_size,715
default,2,contract,NR_A_Three,deploy_cost,120999
default,2,contract,NR_A_Three,deploy_size,342
default,2,contract,NR_Ao_One,deploy_cost,118143
default,2,contract,NR_Ao_One,deploy_size,329
default,2,contract,NR_Ao_Struct,deploy_cost,192991
default,2,contract,NR_Ao_Struct,deploy_size,675
default,2,contract,PC_A_Heavy,deploy_cost,1706821
default,2,contract,PC_A_Heavy,deploy_size,1643
default,2,contract,PC_A_Min,deploy_cost,119080
default,2,contract,PC_A_Min,deploy_size,233
default,2,contract,PC_A_Simple,deploy_cost,269800
default,2,contract,PC_A_Simple,deploy_size,1479
default,2,contract,PC_Ao_Heavy,deploy_cost,1706603
default,2,contract,PC_Ao_Heavy,deploy_size,1631
default,2,contract,PC_Ao_Min,deploy_cost,118874
default,2,contract,PC_Ao_Min,deploy_size,221
default,2,contract,PC_Ao_Simple,deploy_cost,269594
default,2,contract,PC_Ao_Simple,deploy_size,1467
default,2,contract,UA_A_Arith100,deploy_cost,118971
default,2,contract,UA_A_Arith100,deploy_size,333
default,2,contract,UA_A_Arith1000,deploy_cost,119403
default,2,contract,UA_A_Arith1000,deploy_size,335
default,2,contract,UA_A_Arith5000,deploy_cost,119403
default,2,contract,UA_A_Arith5000,deploy_size,335
default,2,contract,UA_A_Sload100,deploy_cost,123299
default,2,contract,UA_A_Sload100,deploy_size,353
default,2,contract,UA_A_Sload1000,deploy_cost,123731
default,2,contract,UA_A_Sload1000,deploy_size,355
default,2,contract,UA_A_Sload5000,deploy_cost,123731
default,2,contract,UA_A_Sload5000,deploy_size,355
default,2,contract,UA_Ao_Arith100,deploy_cost,106807
default,2,contract,UA_Ao_Arith100,deploy_size,275
default,2,contract,UA_Ao_Arith1000,deploy_cost,107239
default,2,contract,UA_Ao_Arith1000,deploy_size,277
default,2,contract,UA_Ao_Arith5000,deploy_cost,107239
default,2,contract,UA_Ao_Arith5000,deploy_size,277
default,2,contract,UA_Ao_Sload100,deploy_cost,113791
default,2,contract,UA_Ao_Sload100,deploy_size,309
default,2,contract,UA_Ao_Sload1000,deploy_cost,114223
default,2,contract,UA_Ao_Sload1000,deploy_size,311
default,2,contract,UA_Ao_Sload5000,deploy_cost,114223
default,2,contract,UA_Ao_Sload5000,deploy_size,311
default,3,test,test_NamedReturn_one_A_get,gas,7834
default,3,test,test_NamedReturn_three_A_get,gas,10060
default,3,test,test_NamedReturn_struct_Ao_get,gas,13858
default,3,test,test_NamedReturn_three_Ao_get,gas,10058
default,3,test,test_CustomErrors_k1_A_set,gas,48727
default,3,test,test_CustomErrors_k1_Ao_set,gas,48709
default,3,test,test_NamedReturn_struct_A_get,gas,14140
default,3,test,test_CustomErrors_k20_A_set,gas,49349
default,3,test,test_CustomErrors_k20_Ao_set,gas,49286
default,3,test,test_PayableCtor_simple_A_deploy,gas,302571
default,3,test,test_PayableCtor_simple_Ao_deploy,gas,302336
default,3,test,test_Unchecked_arith100_A_loop,gas,41201
default,3,test,test_Unchecked_arith100_Ao_loop,gas,34946
default,3,test,test_Unchecked_arith1000_A_loop,gas,151944
default,3,test,test_Unchecked_arith1000_Ao_loop,gas,88904
default,3,test,test_PayableCtor_heavy_A_deploy,gas,1739729
default,3,test,test_PayableCtor_heavy_A_touch,gas,48668
default,3,test,test_PayableCtor_heavy_Ao_deploy,gas,1739470
default,3,test,test_PayableCtor_heavy_Ao_touch,gas,48595
default,3,test,test_Unchecked_sload100_A_loop,gas,276509
default,3,test,test_Unchecked_sload100_Ao_loop,gas,269960
default,3,test,test_NamedReturn_one_Ao_get,gas,7865
default,3,test,test_PayableCtor_min_A_deploy,gas,151484
default,3,test,test_PayableCtor_min_A_touch,gas,31597
default,3,test,test_PayableCtor_min_Ao_deploy,gas,151246
default,3,test,test_PayableCtor_min_Ao_touch,gas,31546
default,3,test,test_Unchecked_sload1000_A_loop,gas,2341153
default,3,test,test_Unchecked_sload1000_Ao_loop,gas,2276060
default,3,test,test_Unchecked_arith5000_A_loop,gas,643934
default,3,test,test_Unchecked_arith5000_Ao_loop,gas,328959
default,3,test,test_PayableCtor_runtime_A_bump,gas,48645
default,3,test,test_PayableCtor_runtime_Ao_bump,gas,48615
default,3,test,test_Unchecked_sload5000_A_loop,gas,11517087
default,3,test,test_Unchecked_sload5000_Ao_loop,gas,11192037
default,3,test,test_CustomErrors_k5_A_set,gas,48740
default,3,test,test_CustomErrors_k5_Ao_set,gas,48741
default,3,contract,CE_A_1,deploy_cost,98423
default,3,contract,CE_A_1,deploy_size,236
default,3,contract,CE_A_20,deploy_cost,431876
default,3,contract,CE_A_20,deploy_size,1786
default,3,contract,CE_A_5,deploy_cost,190859
default,3,contract,CE_A_5,deploy_size,666
default,3,contract,CE_Ao_1,deploy_cost,88909
default,3,contract,CE_Ao_1,deploy_size,192
default,3,contract,CE_Ao_20,deploy_cost,229548
default,3,contract,CE_Ao_20,deploy_size,844
default,3,contract,CE_Ao_5,deploy_cost,145499
default,3,contract,CE_Ao_5,deploy_size,456
default,3,contract,NR_A_One,deploy_cost,117879
default,3,contract,NR_A_One,deploy_size,328
default,3,contract,NR_A_Struct,deploy_cost,201639
default,3,contract,NR_A_Struct,deploy_size,715
default,3,contract,NR_A_Three,deploy_cost,120999
default,3,contract,NR_A_Three,deploy_size,342
default,3,contract,NR_Ao_One,deploy_cost,118143
default,3,contract,NR_Ao_One,deploy_size,329
default,3,contract,NR_Ao_Struct,deploy_cost,192991
default,3,contract,NR_Ao_Struct,deploy_size,675
default,3,contract,PC_A_Heavy,deploy_cost,1706821
default,3,contract,PC_A_Heavy,deploy_size,1643
default,3,contract,PC_A_Min,deploy_cost,119080
default,3,contract,PC_A_Min,deploy_size,233
default,3,contract,PC_A_Simple,deploy_cost,269800
default,3,contract,PC_A_Simple,deploy_size,1479
default,3,contract,PC_Ao_Heavy,deploy_cost,1706603
default,3,contract,PC_Ao_Heavy,deploy_size,1631
default,3,contract,PC_Ao_Min,deploy_cost,118874
default,3,contract,PC_Ao_Min,deploy_size,221
default,3,contract,PC_Ao_Simple,deploy_cost,269594
default,3,contract,PC_Ao_Simple,deploy_size,1467
default,3,contract,UA_A_Arith100,deploy_cost,118971
default,3,contract,UA_A_Arith100,deploy_size,333
default,3,contract,UA_A_Arith1000,deploy_cost,119403
default,3,contract,UA_A_Arith1000,deploy_size,335
default,3,contract,UA_A_Arith5000,deploy_cost,119403
default,3,contract,UA_A_Arith5000,deploy_size,335
default,3,contract,UA_A_Sload100,deploy_cost,123299
default,3,contract,UA_A_Sload100,deploy_size,353
default,3,contract,UA_A_Sload1000,deploy_cost,123731
default,3,contract,UA_A_Sload1000,deploy_size,355
default,3,contract,UA_A_Sload5000,deploy_cost,123731
default,3,contract,UA_A_Sload5000,deploy_size,355
default,3,contract,UA_Ao_Arith100,deploy_cost,106807
default,3,contract,UA_Ao_Arith100,deploy_size,275
default,3,contract,UA_Ao_Arith1000,deploy_cost,107239
default,3,contract,UA_Ao_Arith1000,deploy_size,277
default,3,contract,UA_Ao_Arith5000,deploy_cost,107239
default,3,contract,UA_Ao_Arith5000,deploy_size,277
default,3,contract,UA_Ao_Sload100,deploy_cost,113791
default,3,contract,UA_Ao_Sload100,deploy_size,309
default,3,contract,UA_Ao_Sload1000,deploy_cost,114223
default,3,contract,UA_Ao_Sload1000,deploy_size,311
default,3,contract,UA_Ao_Sload5000,deploy_cost,114223
default,3,contract,UA_Ao_Sload5000,deploy_size,311
default,4,test,test_NamedReturn_three_Ao_get,gas,10058
default,4,test,test_NamedReturn_one_A_get,gas,7834
default,4,test,test_NamedReturn_struct_Ao_get,gas,13858
default,4,test,test_NamedReturn_struct_A_get,gas,14140
default,4,test,test_CustomErrors_k5_A_set,gas,48740
default,4,test,test_CustomErrors_k5_Ao_set,gas,48741
default,4,test,test_NamedReturn_one_Ao_get,gas,7865
default,4,test,test_CustomErrors_k20_A_set,gas,49349
default,4,test,test_CustomErrors_k20_Ao_set,gas,49286
default,4,test,test_PayableCtor_runtime_A_bump,gas,48645
default,4,test,test_PayableCtor_runtime_Ao_bump,gas,48615
default,4,test,test_PayableCtor_min_A_deploy,gas,151484
default,4,test,test_PayableCtor_min_A_touch,gas,31597
default,4,test,test_PayableCtor_min_Ao_deploy,gas,151246
default,4,test,test_PayableCtor_min_Ao_touch,gas,31546
default,4,test,test_PayableCtor_simple_A_deploy,gas,302571
default,4,test,test_PayableCtor_simple_Ao_deploy,gas,302336
default,4,test,test_Unchecked_arith100_A_loop,gas,41201
default,4,test,test_Unchecked_arith100_Ao_loop,gas,34946
default,4,test,test_CustomErrors_k1_A_set,gas,48727
default,4,test,test_CustomErrors_k1_Ao_set,gas,48709
default,4,test,test_PayableCtor_heavy_A_deploy,gas,1739729
default,4,test,test_PayableCtor_heavy_A_touch,gas,48668
default,4,test,test_PayableCtor_heavy_Ao_deploy,gas,1739470
default,4,test,test_PayableCtor_heavy_Ao_touch,gas,48595
default,4,test,test_Unchecked_sload100_A_loop,gas,276509
default,4,test,test_Unchecked_sload100_Ao_loop,gas,269960
default,4,test,test_NamedReturn_three_A_get,gas,10060
default,4,test,test_Unchecked_arith1000_A_loop,gas,151944
default,4,test,test_Unchecked_arith1000_Ao_loop,gas,88904
default,4,test,test_Unchecked_sload1000_A_loop,gas,2341153
default,4,test,test_Unchecked_sload1000_Ao_loop,gas,2276060
default,4,test,test_Unchecked_arith5000_A_loop,gas,643934
default,4,test,test_Unchecked_arith5000_Ao_loop,gas,328959
default,4,test,test_Unchecked_sload5000_A_loop,gas,11517087
default,4,test,test_Unchecked_sload5000_Ao_loop,gas,11192037
default,4,contract,CE_A_1,deploy_cost,98423
default,4,contract,CE_A_1,deploy_size,236
default,4,contract,CE_A_20,deploy_cost,431876
default,4,contract,CE_A_20,deploy_size,1786
default,4,contract,CE_A_5,deploy_cost,190859
default,4,contract,CE_A_5,deploy_size,666
default,4,contract,CE_Ao_1,deploy_cost,88909
default,4,contract,CE_Ao_1,deploy_size,192
default,4,contract,CE_Ao_20,deploy_cost,229548
default,4,contract,CE_Ao_20,deploy_size,844
default,4,contract,CE_Ao_5,deploy_cost,145499
default,4,contract,CE_Ao_5,deploy_size,456
default,4,contract,NR_A_One,deploy_cost,117879
default,4,contract,NR_A_One,deploy_size,328
default,4,contract,NR_A_Struct,deploy_cost,201639
default,4,contract,NR_A_Struct,deploy_size,715
default,4,contract,NR_A_Three,deploy_cost,120999
default,4,contract,NR_A_Three,deploy_size,342
default,4,contract,NR_Ao_One,deploy_cost,118143
default,4,contract,NR_Ao_One,deploy_size,329
default,4,contract,NR_Ao_Struct,deploy_cost,192991
default,4,contract,NR_Ao_Struct,deploy_size,675
default,4,contract,PC_A_Heavy,deploy_cost,1706821
default,4,contract,PC_A_Heavy,deploy_size,1643
default,4,contract,PC_A_Min,deploy_cost,119080
default,4,contract,PC_A_Min,deploy_size,233
default,4,contract,PC_A_Simple,deploy_cost,269800
default,4,contract,PC_A_Simple,deploy_size,1479
default,4,contract,PC_Ao_Heavy,deploy_cost,1706603
default,4,contract,PC_Ao_Heavy,deploy_size,1631
default,4,contract,PC_Ao_Min,deploy_cost,118874
default,4,contract,PC_Ao_Min,deploy_size,221
default,4,contract,PC_Ao_Simple,deploy_cost,269594
default,4,contract,PC_Ao_Simple,deploy_size,1467
default,4,contract,UA_A_Arith100,deploy_cost,118971
default,4,contract,UA_A_Arith100,deploy_size,333
default,4,contract,UA_A_Arith1000,deploy_cost,119403
default,4,contract,UA_A_Arith1000,deploy_size,335
default,4,contract,UA_A_Arith5000,deploy_cost,119403
default,4,contract,UA_A_Arith5000,deploy_size,335
default,4,contract,UA_A_Sload100,deploy_cost,123299
default,4,contract,UA_A_Sload100,deploy_size,353
default,4,contract,UA_A_Sload1000,deploy_cost,123731
default,4,contract,UA_A_Sload1000,deploy_size,355
default,4,contract,UA_A_Sload5000,deploy_cost,123731
default,4,contract,UA_A_Sload5000,deploy_size,355
default,4,contract,UA_Ao_Arith100,deploy_cost,106807
default,4,contract,UA_Ao_Arith100,deploy_size,275
default,4,contract,UA_Ao_Arith1000,deploy_cost,107239
default,4,contract,UA_Ao_Arith1000,deploy_size,277
default,4,contract,UA_Ao_Arith5000,deploy_cost,107239
default,4,contract,UA_Ao_Arith5000,deploy_size,277
default,4,contract,UA_Ao_Sload100,deploy_cost,113791
default,4,contract,UA_Ao_Sload100,deploy_size,309
default,4,contract,UA_Ao_Sload1000,deploy_cost,114223
default,4,contract,UA_Ao_Sload1000,deploy_size,311
default,4,contract,UA_Ao_Sload5000,deploy_cost,114223
default,4,contract,UA_Ao_Sload5000,deploy_size,311
default,5,test,test_NamedReturn_three_Ao_get,gas,10058
default,5,test,test_NamedReturn_one_A_get,gas,7834
default,5,test,test_NamedReturn_one_Ao_get,gas,7865
default,5,test,test_NamedReturn_three_A_get,gas,10060
default,5,test,test_NamedReturn_struct_A_get,gas,14140
default,5,test,test_CustomErrors_k1_A_set,gas,48727
default,5,test,test_CustomErrors_k1_Ao_set,gas,48709
default,5,test,test_PayableCtor_runtime_A_bump,gas,48645
default,5,test,test_PayableCtor_runtime_Ao_bump,gas,48615
default,5,test,test_CustomErrors_k20_A_set,gas,49349
default,5,test,test_CustomErrors_k20_Ao_set,gas,49286
default,5,test,test_PayableCtor_simple_A_deploy,gas,302571
default,5,test,test_PayableCtor_simple_Ao_deploy,gas,302336
default,5,test,test_PayableCtor_min_A_deploy,gas,151484
default,5,test,test_PayableCtor_min_A_touch,gas,31597
default,5,test,test_PayableCtor_min_Ao_deploy,gas,151246
default,5,test,test_PayableCtor_min_Ao_touch,gas,31546
default,5,test,test_CustomErrors_k5_A_set,gas,48740
default,5,test,test_CustomErrors_k5_Ao_set,gas,48741
default,5,test,test_Unchecked_arith100_A_loop,gas,41201
default,5,test,test_Unchecked_arith100_Ao_loop,gas,34946
default,5,test,test_Unchecked_sload100_A_loop,gas,276509
default,5,test,test_Unchecked_sload100_Ao_loop,gas,269960
default,5,test,test_Unchecked_arith1000_A_loop,gas,151944
default,5,test,test_Unchecked_arith1000_Ao_loop,gas,88904
default,5,test,test_NamedReturn_struct_Ao_get,gas,13858
default,5,test,test_Unchecked_arith5000_A_loop,gas,643934
default,5,test,test_Unchecked_arith5000_Ao_loop,gas,328959
default,5,test,test_Unchecked_sload1000_A_loop,gas,2341153
default,5,test,test_Unchecked_sload1000_Ao_loop,gas,2276060
default,5,test,test_PayableCtor_heavy_A_deploy,gas,1739729
default,5,test,test_PayableCtor_heavy_A_touch,gas,48668
default,5,test,test_PayableCtor_heavy_Ao_deploy,gas,1739470
default,5,test,test_PayableCtor_heavy_Ao_touch,gas,48595
default,5,test,test_Unchecked_sload5000_A_loop,gas,11517087
default,5,test,test_Unchecked_sload5000_Ao_loop,gas,11192037
default,5,contract,CE_A_1,deploy_cost,98423
default,5,contract,CE_A_1,deploy_size,236
default,5,contract,CE_A_20,deploy_cost,431876
default,5,contract,CE_A_20,deploy_size,1786
default,5,contract,CE_A_5,deploy_cost,190859
default,5,contract,CE_A_5,deploy_size,666
default,5,contract,CE_Ao_1,deploy_cost,88909
default,5,contract,CE_Ao_1,deploy_size,192
default,5,contract,CE_Ao_20,deploy_cost,229548
default,5,contract,CE_Ao_20,deploy_size,844
default,5,contract,CE_Ao_5,deploy_cost,145499
default,5,contract,CE_Ao_5,deploy_size,456
default,5,contract,NR_A_One,deploy_cost,117879
default,5,contract,NR_A_One,deploy_size,328
default,5,contract,NR_A_Struct,deploy_cost,201639
default,5,contract,NR_A_Struct,deploy_size,715
default,5,contract,NR_A_Three,deploy_cost,120999
default,5,contract,NR_A_Three,deploy_size,342
default,5,contract,NR_Ao_One,deploy_cost,118143
default,5,contract,NR_Ao_One,deploy_size,329
default,5,contract,NR_Ao_Struct,deploy_cost,192991
default,5,contract,NR_Ao_Struct,deploy_size,675
default,5,contract,PC_A_Heavy,deploy_cost,1706821
default,5,contract,PC_A_Heavy,deploy_size,1643
default,5,contract,PC_A_Min,deploy_cost,119080
default,5,contract,PC_A_Min,deploy_size,233
default,5,contract,PC_A_Simple,deploy_cost,269800
default,5,contract,PC_A_Simple,deploy_size,1479
default,5,contract,PC_Ao_Heavy,deploy_cost,1706603
default,5,contract,PC_Ao_Heavy,deploy_size,1631
default,5,contract,PC_Ao_Min,deploy_cost,118874
default,5,contract,PC_Ao_Min,deploy_size,221
default,5,contract,PC_Ao_Simple,deploy_cost,269594
default,5,contract,PC_Ao_Simple,deploy_size,1467
default,5,contract,UA_A_Arith100,deploy_cost,118971
default,5,contract,UA_A_Arith100,deploy_size,333
default,5,contract,UA_A_Arith1000,deploy_cost,119403
default,5,contract,UA_A_Arith1000,deploy_size,335
default,5,contract,UA_A_Arith5000,deploy_cost,119403
default,5,contract,UA_A_Arith5000,deploy_size,335
default,5,contract,UA_A_Sload100,deploy_cost,123299
default,5,contract,UA_A_Sload100,deploy_size,353
default,5,contract,UA_A_Sload1000,deploy_cost,123731
default,5,contract,UA_A_Sload1000,deploy_size,355
default,5,contract,UA_A_Sload5000,deploy_cost,123731
default,5,contract,UA_A_Sload5000,deploy_size,355
default,5,contract,UA_Ao_Arith100,deploy_cost,106807
default,5,contract,UA_Ao_Arith100,deploy_size,275
default,5,contract,UA_Ao_Arith1000,deploy_cost,107239
default,5,contract,UA_Ao_Arith1000,deploy_size,277
default,5,contract,UA_Ao_Arith5000,deploy_cost,107239
default,5,contract,UA_Ao_Arith5000,deploy_size,277
default,5,contract,UA_Ao_Sload100,deploy_cost,113791
default,5,contract,UA_Ao_Sload100,deploy_size,309
default,5,contract,UA_Ao_Sload1000,deploy_cost,114223
default,5,contract,UA_Ao_Sload1000,deploy_size,311
default,5,contract,UA_Ao_Sload5000,deploy_cost,114223
default,5,contract,UA_Ao_Sload5000,deploy_size,311
default,6,test,test_NamedReturn_three_A_get,gas,10060
default,6,test,test_NamedReturn_three_Ao_get,gas,10058
default,6,test,test_NamedReturn_one_A_get,gas,7834
default,6,test,test_NamedReturn_struct_Ao_get,gas,13858
default,6,test,test_NamedReturn_struct_A_get,gas,14140
default,6,test,test_Unchecked_arith100_A_loop,gas,41201
default,6,test,test_Unchecked_arith100_Ao_loop,gas,34946
default,6,test,test_CustomErrors_k5_A_set,gas,48740
default,6,test,test_CustomErrors_k5_Ao_set,gas,48741
default,6,test,test_CustomErrors_k20_A_set,gas,49349
default,6,test,test_CustomErrors_k20_Ao_set,gas,49286
default,6,test,test_Unchecked_sload100_A_loop,gas,276509
default,6,test,test_Unchecked_sload100_Ao_loop,gas,269960
default,6,test,test_PayableCtor_heavy_A_deploy,gas,1739729
default,6,test,test_PayableCtor_heavy_A_touch,gas,48668
default,6,test,test_PayableCtor_heavy_Ao_deploy,gas,1739470
default,6,test,test_PayableCtor_heavy_Ao_touch,gas,48595
default,6,test,test_NamedReturn_one_Ao_get,gas,7865
default,6,test,test_Unchecked_arith1000_A_loop,gas,151944
default,6,test,test_Unchecked_arith1000_Ao_loop,gas,88904
default,6,test,test_Unchecked_arith5000_A_loop,gas,643934
default,6,test,test_Unchecked_arith5000_Ao_loop,gas,328959
default,6,test,test_CustomErrors_k1_A_set,gas,48727
default,6,test,test_CustomErrors_k1_Ao_set,gas,48709
default,6,test,test_Unchecked_sload1000_A_loop,gas,2341153
default,6,test,test_Unchecked_sload1000_Ao_loop,gas,2276060
default,6,test,test_PayableCtor_min_A_deploy,gas,151484
default,6,test,test_PayableCtor_min_A_touch,gas,31597
default,6,test,test_PayableCtor_min_Ao_deploy,gas,151246
default,6,test,test_PayableCtor_min_Ao_touch,gas,31546
default,6,test,test_Unchecked_sload5000_A_loop,gas,11517087
